Username,Tweet,Cleaned_Tweet,Date,Time,Mentions,Hashtags,Likes,Retweets,Comments,Replies,Views,Sentiment
"Yuvraj Singh ( Stock Market )
@Yuvraj_77
·
Feb 5","Info Edge (#NAUKRI) Q3 Earnings Update:- 

 Net Profit: ₹200 Cr (-6% YoY)
 Revenue: ₹671.5 Cr (+13% YoY)
 EBITDA: ₹290 Cr (+20.5% YoY)
 Margin: 43% (vs 40.4% YoY)

Steady growth in revenue & EBITDA, but profit decline—what's your take on Info Edge's performance?",info edge naukri earnings update net profit 200 yoy revenue 6715 yoy ebitda 290 205 yoy margin 404 yoy steady growth revenue ebitda profit declinewhats take info edges performance,2025-02-05,08:50:16,,NAUKRI,0,0,0,0,3,0.08333333333333333
"Ramjeet
@RAMJEET85
·
Feb 5","#Info Edge 
#NAUKRI

Company reports #Q3_2025 earnings

Net Profit Down 6% At ₹200 Cr Vs ₹213 Cr (YoY)

Revenue Up 13% At ₹671.5. Cr Vs ₹595.3 Cr (YoY)

EBITDA Up 20.5% At ₹290 Cr Vs ₹240.5 Cr (YoY)

Margin At 43% Vs 40.4% (YoY)

#stockmarketsindia 
#MultiBagger",info edge naukri company reports q32025 earnings net profit 200 213 yoy revenue 6715 5953 yoy ebitda 205 290 2405 yoy margin 404 yoy stockmarketsindia multibagger,2025-02-05,08:47:46,,"Q3_2025, NAUKRI, MultiBagger, Info, stockmarketsindia",0,0,0,0,2,-0.07777777777777778
"Dadan Kumar Singh
@dadankumar1
·
Feb 5","#naukri 
Good result 
Stock split announcement 
1 to 5",naukri good result stock split announcement,2025-02-05,08:44:54,,naukri,0,0,0,0,265,0.7
"Smart Trading Alerts
@SmarTradingA
·
Feb 5","Positive Points_
1. Revenue: Up 13% to ₹671.5 cr.
2. EBITDA: Up 20.5% to ₹290 cr.
3. Margin: Improved to 43%.

Negative Points_
1. Net Profit: Down 6% to ₹200 cr.

#InfoEdge #Q3Result #NAUKRI #Q3earnings",positive points revenue 6715 ebitda 205 290 margin improved negative points net profit 200 infoedge q3result naukri q3earnings,2025-02-05,08:34:39,,"Q3Result, InfoEdge, Q3earnings, NAUKRI",0,0,0,0,173,-0.05707070707070707
"AllAboutNAV
@about_nav
·
Feb 5","Good nos from

1. Info Edge (#NAUKRI) :
- EPS @ 18.75 vs 11.71.
- Rev UP 15% (722cr) but Expenses UP only 7%.
OI @ 187cr vs 33cr.
Excep @ -46cr vs 5cr.
- Net @ 243cr vs 151cr.
Non Ctrl… @ 46cr vs -32cr.

#Q3Results #Q3FY24 #Nifty50 #AsianPaint #Titan #AngelOne #VENUSREM",good nos info edge naukri eps 1875 1171 rev 722cr expenses 187cr 33cr excep 46cr 5cr net 243cr 151cr non ctrl 46cr 32cr q3results q3fy24 nifty50 asianpaint titan angelone venusrem,2025-02-05,08:31:56,,"NAUKRI, Titan, AngelOne, AsianPaint, VENUSREM, Nifty50, Q3FY24, Q3Results",0,0,0,0,384,0.2333333333333333
"ISHAN THE INVESTOR
@Ishan_Narayan_
·
Feb 5","#infoedge #naukri board approves stock split in 1:5 ratio 

Are u holding ?

#stockmarketsindia #stocksplit",infoedge naukri board approves stock split ratio holding stockmarketsindia stocksplit,2025-02-05,08:02:05,,"naukri, stocksplit, stockmarketsindia, infoedge",0,0,0,0,2,0.0
"Indian Dividend Growth Investor 
@dividends_india
·
Feb 5","Info Edge India Ltd (#NAUKRI) has approved the sub-division of equity shares of the company in the ratio of 1:5, subject to the approval of shareholders.

Reason - ""To enhance the liquidity of the shares and encourage the participation of small investors.""

#Split",info edge india ltd naukri approved subdivision equity shares company ratio subject approval shareholders reason enhance liquidity shares encourage participation small investors split,2025-02-05,08:00:48,,"Split, NAUKRI",0,0,0,0,4,-0.20833333333333331
"India Filings Digest
@IndiaIncFilings
·
Feb 5","#NAUKRI Share Split Approved:

INFO EDGE (INDIA) LTD. has approved a subdivision of its existing equity share from a face value of Rs. 10 into 5 equity shares of Rs. 2 each, pending shareholder approval via Postal Ballot.",naukri share split approved info edge india ltd approved subdivision existing equity share face value equity shares pending shareholder approval via postal ballot,2025-02-05,07:00:05,,NAUKRI,0,0,0,0,60,0.0
"The Bull Market
@1big_bull
·
Feb 5","#Datamatics signs automatic fare collection contract for #PuneMetro line 3
#Cyient MoU with #MicwareNavigations for transformative solutions for intelligent mobility
#JSWEnergy gets LoA for development of 1,600 MW thermal power plant from #WestBengal Govt
#Infoedge (#Naukri)",datamatics signs automatic fare collection contract punemetro line cyient mou micwarenavigations transformative solutions intelligent mobility jswenergy gets loa development 1600 thermal power plant westbengal govt infoedge naukri,2025-02-05,06:57:31,,"Datamatics, Cyient, MicwareNavigations, WestBengal, JSWEnergy, PuneMetro, Naukri, Infoedge",0,0,0,0,235,0.8
"The Stocks Mania 
@thestocksmania
·
Feb 5","#GUJGAS 500 CE FEB

(9.5 to 11.4)

Profit - Rs. 2375 per lot

Hits our Target 

Book your profit or hold as per own risk appetite

Massive (+20%) returns

#NAUKRI #SOLARINDS #GUJGADLTD #CUMMINSIND #ZYDUSLIFE #ABBOTINDIA #PAGEIND #stockmarketcrash",gujgas 500 feb 114 profit 2375 per lot hits target book profit hold per risk appetite massive returns naukri solarinds gujgadltd cumminsind zyduslife abbotindia pageind stockmarketcrash,2025-02-05,06:56:19,,"GUJGAS, PAGEIND, NAUKRI, stockmarketcrash, GUJGADLTD, SOLARINDS, ZYDUSLIFE, CUMMINSIND, ABBOTINDIA",0,0,0,0,1,0.3
"ViRu
@Vivek_Ruparel
·
Feb 5","#SPLIT #NAUKRI

Company to consider and approve stock split",split naukri company consider approve stock split,2025-02-05,04:33:45,,"SPLIT, NAUKRI",0,0,0,0,176,0.0
"The Stocks Mania 
@thestocksmania
·
Feb 5","#MFSL 1100 CE FEB

Entry - CMP 68
Target - 72/76/80/85
Sl - OWN R:R

DISCLAIMER - Levels are purely for Educational purposes only. We are not liable to anyone's Profit or Loss

#NAUKRI #SOLARINDS #GUJGADLTD #CUMMINSIND #ZYDUSLIFE #ABBOTINDIA #PAGEIND #BPCL #CHOLAFIN",mfsl 1100 feb entry cmp target 72768085 disclaimer levels purely educational purposes liable anyones profit loss naukri solarinds gujgadltd cumminsind zyduslife abbotindia pageind bpcl cholafin,2025-02-05,04:23:46,,"PAGEIND, NAUKRI, CHOLAFIN, MFSL, GUJGADLTD, SOLARINDS, ZYDUSLIFE, CUMMINSIND, ABBOTINDIA, BPCL",0,0,0,0,1,0.22285714285714286
"The Stocks Mania 
@thestocksmania
·
Feb 5","#HINDPETRO 350 CE FEB

Entry - CMP 11.5
Target - 13/15/17/20
Sl - OWN R:R

DISCLAIMER - Levels are purely for Educational purposes only. We are not liable to anyone's Profit or Loss

#NAUKRI #SOLARINDS #GUJGADLTD #CUMMINSIND #ZYDUSLIFE #ABBOTINDIA #PAGEIND #BPCL #CHOLAFIN",hindpetro 350 feb entry cmp 115 target 13151720 disclaimer levels purely educational purposes liable anyones profit loss naukri solarinds gujgadltd cumminsind zyduslife abbotindia pageind bpcl cholafin,2025-02-05,04:21:50,,"HINDPETRO, PAGEIND, NAUKRI, CHOLAFIN, GUJGADLTD, SOLARINDS, ZYDUSLIFE, CUMMINSIND, ABBOTINDIA, BPCL",0,0,0,0,1,0.22285714285714286
"GIRI'S TECH-HUB
@HubGiri
·
Feb 5","Congratulations ... Vikram for your job offer!!..

#jobopportunity #javadeveloper #hiring #recruitment #job #placement #itjobs #hiringnow #naukri #opening #opening #itcourses #computerscience #softwaredeveloper #softwareengineer #javadeveloper #giristechhub #pune",congratulations vikram job offer jobopportunity javadeveloper hiring recruitment job placement itjobs hiringnow naukri opening opening itcourses computerscience softwaredeveloper softwareengineer javadeveloper giristechhub pune,2025-02-05,04:11:07,,"naukri, computerscience, hiring, job, javadeveloper, opening, itcourses, hiringnow, softwareengineer, recruitment, giristechhub, itjobs, pune, jobopportunity, placement, softwaredeveloper",0,0,0,0,79,0.0
"The Stocks Mania 
@thestocksmania
·
Feb 5","#CHOLAFIN 1400 CE FEB

Entry - CMP 37
Target - 40/43/46/50
Sl - OWN R:R

DISCLAIMER - Levels are purely for Educational purposes only. We are not liable to anyone's Profit or Loss

#NAUKRI #SOLARINDS #GUJGADLTD #CUMMINSIND #ZYDUSLIFE #ABBOTINDIA #PAGEIND #BPCL #CHOLAFIN",cholafin 1400 feb entry cmp target 40434650 disclaimer levels purely educational purposes liable anyones profit loss naukri solarinds gujgadltd cumminsind zyduslife abbotindia pageind bpcl cholafin,2025-02-05,04:09:14,,"PAGEIND, NAUKRI, CHOLAFIN, GUJGADLTD, SOLARINDS, ZYDUSLIFE, CUMMINSIND, ABBOTINDIA, BPCL",0,0,0,0,1,0.22285714285714286
"The Stocks Mania 
@thestocksmania
·
Feb 5","#POWERGRID 290 CE FEB

Entry - CMP 6
Target - 7/8/9/10
Sl - OWN R:R

DISCLAIMER - Levels are purely for Educational purposes only. We are not liable to anyone's Profit or Loss

#NAUKRI #SOLARINDS #GUJGADLTD #CUMMINSIND #ZYDUSLIFE #ABBOTINDIA #PAGEIND #BPCL #CHOLAFIN",powergrid 290 feb entry cmp target 78910 disclaimer levels purely educational purposes liable anyones profit loss naukri solarinds gujgadltd cumminsind zyduslife abbotindia pageind bpcl cholafin,2025-02-05,04:07:28,,"PAGEIND, NAUKRI, CHOLAFIN, GUJGADLTD, SOLARINDS, ZYDUSLIFE, CUMMINSIND, ABBOTINDIA, POWERGRID, BPCL",0,0,0,0,1,0.22285714285714286
"The Stocks Mania 
@thestocksmania
·
Feb 5","#GUJGAS 500 CE FEB

Entry - CMP 9.5
Target - 11/13/15/17
Sl - OWN R:R

DISCLAIMER - Levels are purely for Educational purposes only. We are not liable to anyone's Profit or Loss

#NAUKRI #SOLARINDS #GUJGADLTD #CUMMINSIND #ZYDUSLIFE #ABBOTINDIA #PAGEIND #BPCL #CHOLAFIN",gujgas 500 feb entry cmp target 11131517 disclaimer levels purely educational purposes liable anyones profit loss naukri solarinds gujgadltd cumminsind zyduslife abbotindia pageind bpcl cholafin,2025-02-05,04:03:15,,"GUJGAS, PAGEIND, NAUKRI, CHOLAFIN, GUJGADLTD, SOLARINDS, ZYDUSLIFE, CUMMINSIND, ABBOTINDIA, BPCL",0,0,0,0,1,0.22285714285714286
"The Stocks Mania 
@thestocksmania
·
Feb 5","#ZYDUSLIFE 1000 CE FEB

Entry - CMP 21
Target - 24/27/30
Sl - OWN R:R

DISCLAIMER - Levels are purely for Educational purposes only. We are not liable to anyone's Profit or Loss

#NAUKRI #SOLARINDS #GUJGADLTD #CUMMINSIND #ZYDUSLIFE #ABBOTINDIA #PAGEIND #BPCL #CHOLAFIN",zyduslife 1000 feb entry cmp target 242730 disclaimer levels purely educational purposes liable anyones profit loss naukri solarinds gujgadltd cumminsind zyduslife abbotindia pageind bpcl cholafin,2025-02-05,03:58:02,,"PAGEIND, NAUKRI, CHOLAFIN, GUJGADLTD, SOLARINDS, ZYDUSLIFE, CUMMINSIND, ABBOTINDIA, BPCL",0,0,0,0,1,0.22285714285714286
"The Stocks Mania 
@thestocksmania
·
Feb 5","#NESTLEIND 2200 CE FEB

Entry - CMP 70
Target - 80/90/100
Sl - OWN R:R

DISCLAIMER - Levels are purely for Educational purposes only. We are not liable to anyone's Profit or Loss

#NAUKRI #SOLARINDS #GUJGADLTD #CUMMINSIND #ZYDUSLIFE #ABBOTINDIA #PAGEIND #BPCL #CHOLAFIN",nestleind 2200 feb entry cmp target 8090100 disclaimer levels purely educational purposes liable anyones profit loss naukri solarinds gujgadltd cumminsind zyduslife abbotindia pageind bpcl cholafin,2025-02-05,03:51:56,,"PAGEIND, NAUKRI, NESTLEIND, CHOLAFIN, GUJGADLTD, SOLARINDS, ZYDUSLIFE, CUMMINSIND, ABBOTINDIA, BPCL",0,0,0,0,1,0.22285714285714286
"The Stocks Mania 
@thestocksmania
·
Feb 5","#NAUKRI 8000 CE FEB

Entry - CMP 190
Target - 210/250/290
Sl - OWN R:R

DISCLAIMER - Levels are purely for Educational purposes only. We are not liable to anyone's Profit or Loss

#NAUKRI #SOLARINDS #GUJGADLTD #CUMMINSIND #ZYDUSLIFE #ABBOTINDIA #PAGEIND #BPCL #CHOLAFIN",naukri 8000 feb entry cmp 190 target 210250290 disclaimer levels purely educational purposes liable anyones profit loss naukri solarinds gujgadltd cumminsind zyduslife abbotindia pageind bpcl cholafin,2025-02-05,03:49:46,,"PAGEIND, NAUKRI, CHOLAFIN, GUJGADLTD, SOLARINDS, ZYDUSLIFE, CUMMINSIND, ABBOTINDIA, BPCL",0,0,0,0,1,0.22285714285714286
"The Chartpedia 
@thechartpedia
·
Feb 5","Stocks under FNO Ban (5th Feb'25)

~Nil

OUT OF BAN

~Nil

Today result of the below FNO stocks...

 #ABBOTINDIA
 #CUMMINSIND
 #GUJGASLTD
 #NAUKRI
 #PAGEIND
 #SOLARINDS
 #ZYDUSLIFE

#Nifty #Stocks #StockMarket",stocks fno ban 5th feb25 nil ban nil today result fno stocks abbotindia cumminsind gujgasltd naukri pageind solarinds zyduslife nifty stocks stockmarket,2025-02-05,03:31:05,,"PAGEIND, Stocks, NAUKRI, ABBOTINDIA, StockMarket, SOLARINDS, ZYDUSLIFE, GUJGASLTD, CUMMINSIND, Nifty",0,0,0,0,393,0.0
"The Stocks Mania 
@thestocksmania
·
Feb 5","Top 10+ #FNO #Intraday Stocks to watch for 04 FEB 2025

Disclaimer - Levels are purely for Educational purposes only. We are not liable to anyone's Profit or Loss. Entry at 5 MCB

#SRF #NAUKRI #SOLARINDS #GUJGADLTD #CUMMINSIND #ZYDUSLIFE #ABBOTINDIA #PAGEIND",top fno intraday stocks watch feb 2025 disclaimer levels purely educational purposes liable anyones profit loss entry mcb srf naukri solarinds gujgadltd cumminsind zyduslife abbotindia pageind,2025-02-05,02:37:10,,"PAGEIND, NAUKRI, ABBOTINDIA, GUJGADLTD, FNO, SOLARINDS, Intraday, SRF, CUMMINSIND, ZYDUSLIFE",0,0,0,0,1,0.20285714285714285
"The Stocks Mania 
@thestocksmania
·
Feb 5","Top 10+ #FNO #Intraday Stocks to watch for 04 FEB 2025

Disclaimer - Levels are purely for Educational purposes only. We are not liable to anyone's Profit or Loss. Entry at 5 MCB

#TVSMOTOR #NAUKRI #SOLARINDS #GUJGADLTD #CUMMINSIND #ZYDUSLIFE #ABBOTINDIA #PAGEIND",top fno intraday stocks watch feb 2025 disclaimer levels purely educational purposes liable anyones profit loss entry mcb tvsmotor naukri solarinds gujgadltd cumminsind zyduslife abbotindia pageind,2025-02-05,02:36:50,,"PAGEIND, NAUKRI, ABBOTINDIA, GUJGADLTD, FNO, SOLARINDS, Intraday, CUMMINSIND, ZYDUSLIFE, TVSMOTOR",0,0,0,0,5,0.20285714285714285
"Prosper Trade & Investments - Learning
@HindtoshProsper
·
Feb 5","#Q3Results today 

#stockmarketcrash #Q3FY25 #Q3FY25Results #AbbotIndia #CumminsIND #Datapattns #MEDICO #Naukri #Pageind #Sula #Swiggy #Symphony #vakrangee #VRL #Zyduslife",q3results today stockmarketcrash q3fy25 q3fy25results abbotindia cumminsind datapattns medico naukri pageind sula swiggy symphony vakrangee vrl zyduslife,2025-02-05,02:08:55,,"AbbotIndia, Pageind, MEDICO, VRL, stockmarketcrash, vakrangee, Q3FY25, Swiggy, CumminsIND, Datapattns, Symphony, Naukri, Zyduslife, Sula, Q3FY25Results, Q3Results",0,0,0,0,3,0.0
"JaminChakkar
@JaminChakkar
·
Feb 5","Today Result  

#NAUKRI 
#SWIGGY 
#ZYDUSLIFE 
#SOLARINDS 
#CUMMINSIND 
#ABBOTINDIA 
#PAGEIND 
#GUJGASLTD 
#TIMKEN 
#KANSAINER 
#WELCORP 
#RPOWER 
#TEGA 
#REDINGTON 
#DATAPATTNS 
#CCL",today result naukri swiggy zyduslife solarinds cumminsind abbotindia pageind gujgasltd timken kansainer welcorp rpower tega redington datapattns ccl,2025-02-05,02:04:29,,"PAGEIND, DATAPATTNS, WELCORP, TEGA, NAUKRI, REDINGTON, RPOWER, CCL, SOLARINDS, ZYDUSLIFE, CUMMINSIND, ABBOTINDIA, SWIGGY, GUJGASLTD, TIMKEN, KANSAINER",0,0,0,0,2,0.0
"ValueMulticaps
@ValueMulticaps
·
Feb 4","#Quarterly Results tomorrow 5 Feb 2025            

#ValueMulticaps #StockMarketindia #QuarterlyEarnings #stocks #results #StockMarket 

#AARTIPHARM #ARVINDFASN #BECTORFOOD #CUMMINSIND #EASYFIN #EVEREADY #GTLINFRA #HGINFRA #KANSAINER #MATRIMONY #NAUKRI #NILKAMAL #RAMCOSYS #RPOWER",quarterly results tomorrow feb 2025 valuemulticaps stockmarketindia quarterlyearnings stocks results stockmarket aartipharm arvindfasn bectorfood cumminsind easyfin eveready gtlinfra hginfra kansainer matrimony naukri nilkamal ramcosys rpower,2025-02-04,12:54:51,,"GTLINFRA, HGINFRA, EASYFIN, NILKAMAL, results, StockMarket, QuarterlyEarnings, ValueMulticaps, ARVINDFASN, RAMCOSYS, KANSAINER, AARTIPHARM, NAUKRI, RPOWER, BECTORFOOD, CUMMINSIND, MATRIMONY, EVEREADY, Quarterly, stocks, StockMarketindia",0,0,0,0,2,0.0
"Shalini
@shalinnijain
·
Feb 4","Naukri Sell Alert!
Selling pressure building up—expect a move to the sell side soon!  Stay cautious. #StockMarket #Naukri #TradingSignals",naukri sell alert selling pressure building upexpect move sell side soon stay cautious stockmarket naukri tradingsignals,2025-02-04,09:54:38,,"TradingSignals, Naukri, StockMarket",0,0,0,0,81,0.0
"Amit Kumar Singh 
@amitkrsng
·
Feb 4","देश की बर्बादी का और युवाओं के बेरोजगारी से किए आत्महत्या का, हर वह व्यक्ति जिम्मेदार है जिसे लगता है  #शिक्षा, #चिकित्सा, #रोजगार, से ज्यादा महत्वपूर्ण धार्मिक मुद्दे हैं l

#prayagrajresult #rojgar #naukri",prayagrajresult rojgar naukri,2025-02-04,08:21:12,,"naukri, rojgar, prayagrajresult, च, श, र",0,0,0,0,51,0.0
"Shri Raj Mahajan
@TheRajMahajan
·
Feb 4","चमत्कारी मंत्रों से कम नहीं रामचरित मानस की ये चौपाई
#ramcharitmanas #chaupai #chaupaiyan #ramayan #ram #ramayanchaupai #ramkatha #chaupayi #jayshreeram #naukri",ramcharitmanas chaupai chaupaiyan ramayan ram ramayanchaupai ramkatha chaupayi jayshreeram naukri,2025-02-04,00:30:00,,"ramcharitmanas, naukri, ram, chaupai, chaupayi, ramayan, jayshreeram, chaupaiyan, ramayanchaupai, ramkatha",0,0,0,0,2,0.0
"GIRI'S TECH-HUB
@HubGiri
·
Feb 3","Congratulations ... Vitthal for your job offer!!..

#jobopportunity #javadeveloper #hiring #recruitment #job #placement #itjobs #hiringnow #naukri #opening #opening #itcourses #computerscience #softwaredeveloper #softwareengineer #javadeveloper #giristechhub #pune",congratulations vitthal job offer jobopportunity javadeveloper hiring recruitment job placement itjobs hiringnow naukri opening opening itcourses computerscience softwaredeveloper softwareengineer javadeveloper giristechhub pune,2025-02-03,04:29:06,,"naukri, computerscience, hiring, job, javadeveloper, opening, itcourses, hiringnow, softwareengineer, recruitment, giristechhub, itjobs, pune, jobopportunity, placement, softwaredeveloper",0,0,0,0,52,0.0
"IPER
@iperbhopal
·
Feb 2","We are proud to share the success story of Yash Jain, an IPER MBA student from IPER MBA (Batch of 2023-25), who has been placed as a Senior Sales Executive at http://Naukri.com through campus recruitment. 

#IPERMBA #Naukri #Placement #IPER #MBA #Bhopal",proud share success story yash jain iper mba student iper mba batch 202325 placed senior sales executive campus recruitment ipermba naukri placement iper mba bhopal,2025-02-02,04:30:00,,"Bhopal, IPER, MBA, IPERMBA, Naukri, Placement",0,0,0,0,1,0.55
"Vikram Namdev
@VikramN30957476
·
Feb 1",Main #Tax nahi dena chahata hu muje bas 15 lakh ki #Naukri dilwa dijiye  #Budget2025 #Budget #Indian #Employment #MahaKumbh2025 #nirmlasitaraman,main tax nahi dena chahata muje bas lakh naukri dilwa dijiye budget2025 budget indian employment mahakumbh2025 nirmlasitaraman,2025-02-01,15:26:59,,"nirmlasitaraman, Naukri, MahaKumbh2025, Tax, Employment, Budget, Indian, Budget2025",0,0,0,0,73,0.16666666666666666
"Vikram Namdev
@VikramN30957476
·
Feb 1","#Budget2025 
#Naukri pesha wale khushi ke mare ""12"" dubki laga rahe hain #MahaKumbh2025",budget2025 naukri pesha wale khushi mare dubki laga rahe hain mahakumbh2025,2025-02-01,15:23:27,,"Naukri, MahaKumbh2025, Budget2025",0,0,0,0,67,0.0
"Joblo.ai
@Joblo_ai
·
Feb 1","Comment ""GUIDE"" and we'll post it in your DMs 

#jobloai #linkedin #naukri #job #jobsearch #jobhunt #workculture",comment guide well post dms jobloai linkedin naukri job jobsearch jobhunt workculture,2025-02-01,10:17:50,,"naukri, jobhunt, job, jobloai, linkedin, jobsearch, workculture",0,0,0,0,1,0.0
"GIRI'S TECH-HUB
@HubGiri
·
Feb 1","Congratulations ... Neha for your job offer!!..

#jobopportunity #javadeveloper #hiring #recruitment #job #placement #itjobs #hiringnow #naukri #opening #opening #itcourses #computerscience #softwaredeveloper #softwareengineer #javadeveloper #giristechhub #pune",congratulations neha job offer jobopportunity javadeveloper hiring recruitment job placement itjobs hiringnow naukri opening opening itcourses computerscience softwaredeveloper softwareengineer javadeveloper giristechhub pune,2025-02-01,04:24:02,,"naukri, computerscience, hiring, job, javadeveloper, opening, itcourses, hiringnow, softwareengineer, recruitment, giristechhub, itjobs, pune, jobopportunity, placement, softwaredeveloper",0,0,0,0,55,0.0
